ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Floors,CaloriesBMR,MarginalCalories,RestingHeartRate
6/11/2019,12156,9.97999954223633,9.97999954223633,0,3.09999990463257,0.5,6.36999988555908,0,53,20,228,1139,4545,14,2415,1599,79
6/12/2019,11242,9.23999977111816,9.23999977111816,0,0.389999985694885,0.709999978542328,8.11999988555908,0,5,25,362,780,4695,10,2415,1574,74
6/13/2019,7624,6.26000022888184,6.26000022888184,0,0,0.25,5.98999977111816,0,0,7,316,940,4129,9,2415,1106,74
6/14/2019,10693,8.77000045776367,8.77000045776367,0,1.70000004768372,0.810000002384186,6.23999977111816,0,28,26,311,791,4637,20,2415,1527,72
6/15/2019,22101,18.1499996185303,18.1499996185303,0,9.84000015258789,5.46000003814697,2.8199999332428,0,254,219,185,403,7607,48,2415,4290,70
6/16/2019,6973,5.73000001907349,5.73000001907349,0,0.070000000298023,0.730000019073486,4.90999984741211,0,2,22,277,736,4148,11,2415,1109,71
6/17/2019,10946,8.97000026702881,8.97000026702881,0,1.86000001430511,1.5,5.59000015258789,0,28,39,278,632,4611,7,2415,1500,71
6/18/2019,9451,7.73000001907349,7.73000001907349,0,0.349999994039536,0.790000021457672,6.57999992370605,0,5,15,302,803,4247,11,2415,1168,71
6/19/2019,11599,9.52999973297119,9.52999973297119,0,0.209999993443489,0.689999997615814,8.61999988555908,0,3,16,391,674,4728,12,2415,1592,71
6/20/2019,10310,8.18000030517578,8.18000030517578,0,0.090000003576279,0.259999990463257,7.82000017166138,0,3,10,361,744,4487,9,2415,1399,71
6/21/2019,11124,9.13000011444092,9.13000011444092,0,0.090000003576279,0.800000011920929,8.22000026702881,0,4,26,389,682,4820,6,2415,1622,69
6/22/2019,10550,8.65999984741211,8.65999984741211,0,0.610000014305115,0.699999988079071,7.32999992370605,0,9,19,363,633,4491,14,2415,1407,70
6/23/2019,10604,8.71000003814697,8.71000003814697,0,1.03999996185303,2.26999998092651,5.38000011444092,0,20,64,288,621,4548,14,2415,1499,68
6/24/2019,12726,10.4499998092651,10.4499998092651,0,0.5,0.8299999833107,9.10000038146973,0,8,33,421,633,4990,17,2415,1784,67
6/25/2019,8898,7.30999994277954,7.30999994277954,0,0.129999995231628,0.389999985694885,6.76999998092651,0,4,12,332,799,4601,10,2415,1462,66
6/26/2019,10760,8.84000015258789,8.84000015258789,0,0.469999998807907,1.75,6.59999990463257,0,9,67,328,637,4869,9,2415,1707,65
6/27/2019,10179,8.35999965667725,8.35999965667725,0,2.46000003814697,1.04999995231628,4.84000015258789,0,40,30,270,748,4669,26,2415,1568,67
6/28/2019,8853,7.26999998092651,7.26999998092651,0,0.959999978542328,1.07000005245209,5.23000001907349,0,14,33,257,840,4220,15,2415,1219,68
6/29/2019,12899,10.5900001525879,10.5900001525879,0,1.99000000953674,2.88000011444092,5.69999980926514,0,32,94,318,494,5288,8,2415,2049,68
6/30/2019,19446,15.9300003051758,15.9300003051758,0,1.94000005722046,4.53000020980835,9.4399995803833,0,35,122,423,544,5924,15,2415,2627,68
7/1/2019,24324,19.8999996185303,19.8999996185303,0,2.91000008583069,4.82000017166138,12.1400003433228,0,45,148,443,521,6428,22,2415,3087,67
7/2/2019,20733,16.7900009155273,16.7900009155273,0,3.84999990463257,5.07999992370605,7.82999992370605,0,76,160,362,429,6113,14,2415,2869,65
7/3/2019,13606,11.1700000762939,11.1700000762939,0,2.8199999332428,3.11999988555908,5.21000003814697,0,61,114,298,566,5482,15,2415,2238,65
7/4/2019,16258,13.3199996948242,13.3199996948242,0,1.45000004768372,3.25,8.60000038146973,0,22,90,388,861,5404,4,2415,2156,64
7/5/2019,13667,11.1999998092651,11.1999998092651,0,1.95000004768372,3.42000007629395,5.80999994277954,0,31,113,339,581,5446,4,2415,2117,65
7/6/2019,11898,9.77999973297119,9.77999973297119,0,1.80999994277954,1.98000001907349,5.94999980926514,0,33,61,320,690,4938,4,2415,1759,65
7/7/2019,10916,8.96000003814697,8.96000003814697,0,1.0900000333786,2.25,5.6100001335144,0,24,66,330,557,4991,5,2415,1821,66
7/8/2019,12283,10.0900001525879,10.0900001525879,0,4.05999994277954,0.850000023841858,5.15999984741211,0,56,26,289,717,4963,16,2415,1800,67
7/9/2019,10948,9,9,0,2.66000008583069,1.16999995708466,5.15000009536743,0,72,88,306,619,5581,6,2415,2360,67
7/10/2019,10157,8.34000015258789,8.34000015258789,0,1.73000001907349,1.04999995231628,5.53999996185303,0,31,34,333,745,4799,8,2415,1580,69
7/11/2019,11319,9.28999996185303,9.28999996185303,0,1.5,1.05999994277954,6.71000003814697,0,30,44,368,652,5093,12,2415,1834,67
7/12/2019,13909,11.3800001144409,11.3800001144409,0,3.84999990463257,2.48000001907349,5.03000020980835,0,61,70,240,699,4877,10,2415,1790,68
7/13/2019,13914,11.4300003051758,11.4300003051758,0,2.99000000953674,3.55999994277954,4.8600001335144,0,47,137,339,551,5667,7,2415,2431,68
7/14/2019,13524,11.1000003814697,11.1000003814697,0,1.5900000333786,2.57999992370605,6.90999984741211,0,28,89,366,514,5296,5,2415,2071,69
7/15/2019,13505,11.1499996185303,11.1499996185303,0,3.21000003814697,1.77999997138977,6.1399998664856,0,46,58,342,705,5197,16,2415,1970,69
7/16/2019,10143,8.32999992370605,8.32999992370605,0,1.37000000476837,0.810000002384186,6.13000011444092,0,19,28,368,624,4860,9,2415,1601,67
7/17/2019,12121,9.88000011444092,9.88000011444092,0,4.61999988555908,0.839999973773956,4.40000009536743,0,121,48,232,662,6030,13,2415,2928,68
7/18/2019,11540,9.47999954223633,9.47999954223633,0,1.12000000476837,3.23000001907349,5.1100001335144,0,43,126,362,909,5642,9,2415,2387,69
7/19/2019,25517,20.9699993133545,20.9699993133545,0,5.82000017166138,7.48000001907349,7.6399998664856,0,96,232,384,279,6979,32,2415,3654,69
7/20/2019,21437,17.6000003814697,17.6000003814697,0,3.32999992370605,4.15000009536743,9.96000003814697,0,57,144,440,705,6440,16,2415,3088,68
7/21/2019,23564,19.2700004577637,19.2700004577637,0,4.55000019073486,8.27000045776367,6.42000007629395,0,80,247,324,439,6626,18,2415,3299,67
7/22/2019,19801,16.2600002288818,16.2600002288818,0,2.8199999332428,4.90000009536743,8.51000022888184,0,46,141,417,527,6066,27,2415,2708,68
7/23/2019,11078,9.10000038146973,9.10000038146973,0,0.25,1.5,7.32999992370605,0,6,47,371,633,4676,26,2415,1593,68
7/24/2019,11845,9.72999954223633,9.72999954223633,0,4.44999980926514,1.23000001907349,4.03000020980835,0,103,63,228,590,5567,4,2415,2379,69
7/25/2019,11735,9.64000034332275,9.64000034332275,0,1.37000000476837,0.889999985694885,7.3600001335144,0,17,21,353,782,4762,17,2415,1629,69
7/26/2019,15566,12.789999961853,12.789999961853,0,1.5900000333786,2.82999992370605,8.35000038146973,0,28,79,379,493,5167,35,2415,2000,69
7/27/2019,16073,13.1999998092651,13.1999998092651,0,0.340000003576279,2.24000000953674,10.6000003814697,0,6,63,441,574,5221,20,2415,2036,67
7/28/2019,14264,11.6999998092651,11.6999998092651,0,0.5799999833107,2.79999995231628,8.28999996185303,0,12,116,407,658,5483,9,2415,2224,67
7/29/2019,10048,8.25,8.25,0,0.170000001788139,0.769999980926514,7.28999996185303,0,4,27,402,594,4966,14,2415,1719,66
7/30/2019,13558,11.1300001144409,11.1300001144409,0,4.5,1.87999999523163,4.73000001907349,0,62,70,283,723,5016,23,2415,1827,66
7/31/2019,11443,9.32999992370605,9.32999992370605,0,1.87999999523163,1.02999997138977,6.40000009536743,0,25,32,311,675,4778,20,2415,1600,66
8/1/2019,14369,11.7700004577637,11.7700004577637,0,4.15000009536743,1.25,6.34999990463257,0,94,51,317,572,5611,9,2415,2373,67
8/2/2019,11304,9.27999973297119,9.27999973297119,0,0.419999986886978,0.5799999833107,8.26000022888184,0,8,15,377,624,4588,14,2415,1502,67
8/3/2019,17718,14.5500001907349,14.5500001907349,0,1.75,4.19000005722046,8.57999992370605,0,26,123,400,434,5702,19,2415,2443,67
8/4/2019,13987,11.4899997711182,11.4899997711182,0,1.24000000953674,1.87999999523163,8.31999969482422,0,21,48,377,646,4928,23,2415,1806,68
8/5/2019,13088,10.75,10.75,0,3.08999991416931,0.860000014305115,6.78000020980835,0,41,30,350,573,4850,13,2415,1715,66
8/6/2019,6833,5.6100001335144,5.6100001335144,0,0.259999990463257,0.9200000166893,4.40000009536743,0,5,31,252,548,4224,11,2415,1125,66
8/7/2019,11044,9.10000038146973,9.10000038146973,0,0.639999985694885,0.409999996423721,8.02000045776367,0,13,11,345,881,4636,17,2415,1445,68
8/8/2019,10102,8.30000019073486,8.30000019073486,0,0.059999998658895,0.239999994635582,7.94000005722046,0,1,9,389,664,4407,11,2415,1300,67
8/9/2019,14899,12.2399997711182,12.2399997711182,0,1.76999998092651,3.74000000953674,6.67999982833862,0,40,129,358,459,5690,22,2415,2393,65
8/10/2019,11905,9.76000022888184,9.76000022888184,0,0.430000007152557,1.92999994754791,7.36999988555908,0,10,64,349,792,4881,15,2415,1690,67
8/11/2019,12172,9.92000007629395,9.92000007629395,0,1.32000005245209,1.87999999523163,6.71000003814697,0,22,51,350,701,4683,16,2415,1582,70
8/12/2019,11868,9.73999977111816,9.73999977111816,0,1.87000000476837,1.75,6.09999990463257,0,27,58,335,593,4745,10,2415,1628,67
8/13/2019,10619,8.72999954223633,8.72999954223633,0,2.96000003814697,0.209999993443489,5.53999996185303,0,40,7,302,745,4434,12,2415,1378,66
8/14/2019,10376,8.52000045776367,8.52000045776367,0,1.00999999046326,1.73000001907349,5.76999998092651,0,15,52,276,763,4539,11,2415,1424,66
8/15/2019,13061,10.3999996185303,10.3999996185303,0,3.83999991416931,1.36000001430511,4.94999980926514,0,115,85,299,589,6169,12,2415,2910,66
8/16/2019,10117,8.3100004196167,8.3100004196167,0,2.39000010490417,2.54999995231628,3.34999990463257,0,72,168,251,575,5499,5,2415,2315,65
8/17/2019,13634,11.1800003051758,11.1800003051758,0,2.47000002861023,4.34999990463257,4.32000017166138,0,69,228,342,681,6608,0,2415,3136,68
8/18/2019,19051,15.6499996185303,15.6499996185303,0,3.15000009536743,5.09000015258789,7.26999998092651,0,58,167,357,478,5987,31,2415,2753,68
8/19/2019,13080,10.7399997711182,10.7399997711182,0,2.5699999332428,1.33000004291534,6.82000017166138,0,34,36,321,603,4721,11,2415,1605,67
