ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Floors,CaloriesBMR,MarginalCalories,RestingHeartRate
11/23/2019,2706,2.069999933,2.069999933,0,0,0,2.059999943,0,0,0,100,1069,2291,5,1899,230,64
11/24/2019,2401,1.860000014,1.860000014,0,0,0,1.860000014,0,0,0,175,734,2620,4,1899,422,65
11/25/2019,7249,5.630000114,5.630000114,0,1.870000005,0.449999988,3.299999952,0,36,53,207,594,3399,13,1899,1084,64
11/26/2019,10762,8.340000153,8.340000153,0,3.170000076,1.159999967,4,0,58,60,262,508,3789,12,1899,1419,63
11/27/2019,9525,7.389999866,7.389999866,0,2.75,0.829999983,3.799999952,0,43,42,213,638,3464,16,1899,1072,65
11/28/2019,4937,3.829999924,3.829999924,0,0.059999999,0.109999999,3.650000095,0,1,12,246,610,3057,10,1899,726,66
11/29/2019,7721,5.920000076,5.920000076,0,0.460000008,0.170000002,5.28000021,0,6,3,273,816,3145,5,1899,769,66
11/30/2019,8229,6.389999866,6.389999866,0,1.730000019,0.579999983,4.059999943,0,33,43,210,587,3419,16,1899,1079,64
12/1/2019,8265,6.409999847,6.409999847,0,1.029999971,0.209999993,5.159999847,0,39,18,251,575,3340,14,1899,1034,66
12/2/2019,9457,7.159999847,7.159999847,0,0.469999999,0.349999994,6.329999924,0,20,19,267,802,3371,11,1899,1032,68
12/3/2019,3979,3.089999914,3.089999914,0,0,0,3.079999924,0,0,0,181,795,2582,2,1899,417,68
12/4/2019,8960,6.949999809,6.949999809,0,0.209999993,0.850000024,5.880000114,0,3,18,302,588,3174,10,1899,832,68
12/5/2019,5291,4.110000134,4.110000134,0,0.280000001,0.270000011,3.549999952,0,4,5,209,871,2868,5,1899,540,68
12/6/2019,7495,5.809999943,5.809999943,0,1.730000019,0.280000001,2.829999924,0,22,6,159,712,2956,4,1899,601,70
12/7/2019,8024,6.170000076,6.170000076,0,1.970000029,1.019999981,3.180000067,0,24,19,133,642,2809,6,1899,600,69
12/8/2019,5193,3.980000019,3.980000019,0,0.50999999,0.319999993,3.130000114,0,12,20,208,786,3064,9,1899,721,70
12/9/2019,11011,8.529999733,8.529999733,0,1.620000005,0.819999993,6.070000172,0,19,14,279,835,3313,13,1899,953,69
12/10/2019,11040,8.569999695,8.569999695,0,1.549999952,1.169999957,5.829999924,0,32,34,230,730,3324,14,1899,1016,69
12/11/2019,7873,5.940000057,5.940000057,0,0.300000012,0.340000004,5.289999962,0,4,9,191,570,2906,6,1899,647,70
12/12/2019,9948,7.71999979,7.71999979,0,1.649999976,0.649999976,5.309999943,0,20,14,267,783,3276,22,1899,872,72
12/13/2019,9262,7.199999809,7.199999809,0,1.850000024,0.839999974,4.5,0,26,53,233,806,3513,11,1899,1091,73
12/14/2019,9488,7.349999905,7.349999905,0,1.360000014,1.25,4.730000019,0,18,37,302,642,3589,31,1899,1177,74
12/15/2019,6695,5.199999809,5.199999809,0,3.640000105,0.800000012,0.75,0,96,87,140,497,3816,29,1899,1561,77
12/16/2019,7381,5.730000019,5.730000019,0,1.700000048,0.050000001,3.970000029,0,20,1,244,1175,3229,14,1899,875,77
12/17/2019,6717,5.210000038,5.210000038,0,0.409999996,0.200000003,4.590000153,0,6,5,229,1200,2838,11,1899,605,77
12/18/2019,6288,4.880000114,4.880000114,0,1.090000033,0.340000004,3.440000057,0,13,7,185,645,2740,3,1899,545,73
12/19/2019,6693,5.190000057,5.190000057,0,0,0,5.179999828,0,0,0,311,537,3117,12,1899,737,72
12/20/2019,6700,5.199999809,5.199999809,0,0.920000017,0.889999986,3.369999886,0,22,42,210,719,3153,14,1899,894,73
12/21/2019,11178,8.649999619,8.649999619,0,1.600000024,0.879999995,6.130000114,0,40,29,341,1030,3604,14,1899,1235,72
12/22/2019,7895,5.989999771,5.989999771,0,0,0,5.96999979,0,0,0,239,578,2934,11,1899,696,72
12/23/2019,9309,7.21999979,7.21999979,0,0,0,7.199999809,0,0,0,374,572,3251,16,1899,908,73
12/24/2019,5126,3.980000019,3.980000019,0,0.109999999,0.239999995,3.619999886,0,7,11,214,775,2918,8,1899,621,72
12/25/2019,3759,2.920000076,2.920000076,0,0.059999999,0.119999997,2.730000019,0,5,11,192,659,2710,7,1899,495,72
12/26/2019,10633,8.180000305,8.180000305,0,2.75999999,1.669999957,3.730000019,0,51,70,250,552,3657,21,1899,1302,70
12/27/2019,6830,5.300000191,5.300000191,0,0.209999993,1.269999981,3.799999952,0,3,21,178,762,2691,14,1899,523,70
12/28/2019,12455,9.670000076,9.670000076,0,3.50999999,1.909999967,4.239999771,0,46,34,199,672,3246,34,1899,973,68
12/29/2019,5466,4.119999886,4.119999886,0,0.109999999,0.01,3.99000001,0,5,3,201,701,2851,7,1899,583,68
12/30/2019,7100,5.510000229,5.510000229,0,2.019999981,0.870000005,2.609999895,0,51,26,182,733,3219,14,1899,902,70
12/31/2019,5431,4.210000038,4.210000038,0,0.50999999,0.050000001,3.640000105,0,33,8,219,625,3113,3,1899,902,69
1/1/2020,2273,1.75999999,1.75999999,0,0,0,1.75999999,0,0,0,118,1322,2389,4,1899,262,69
1/2/2020,7964,6.179999828,6.179999828,0,1.360000014,0.479999989,4.320000172,0,42,39,243,596,3434,11,1899,1113,70
1/3/2020,8745,6.760000229,6.760000229,0,0.74000001,0.769999981,5.230000019,0,18,28,294,669,3323,11,1899,953,70
1/4/2020,4556,3.539999962,3.539999962,0,0,0,3.529999971,0,0,0,193,671,2660,13,1899,447,70
1/5/2020,8601,6.670000076,6.670000076,0,0.939999998,0.430000007,5.289999962,0,22,31,314,537,3444,13,1899,1080,70
1/6/2020,6330,4.929999828,4.929999828,0,1.070000052,0.370000005,3.480000019,0,28,20,188,779,2998,10,1899,755,71
1/7/2020,8462,6.590000153,6.590000153,0,1.159999967,0.620000005,4.789999962,0,25,37,272,682,3294,8,1899,954,71
1/8/2020,4904,3.799999952,3.799999952,0,0,0,3.789999962,0,0,0,234,640,2758,2,1899,522,71
1/9/2020,8841,6.860000134,6.860000134,0,1.080000043,0.670000017,5.099999905,0,21,33,318,651,3494,12,1899,1081,71
1/10/2020,5871,4.559999943,4.559999943,0,0,0,4.539999962,0,0,0,269,691,2926,10,1899,591,71
1/11/2020,8510,6.599999905,6.599999905,0,1.279999971,0.620000005,4.679999828,0,50,39,244,657,3557,10,1899,1189,72
1/12/2020,6548,5.090000153,5.090000153,0,1.929999948,0.449999988,2.690000057,0,40,18,171,720,3054,8,1899,819,73
1/13/2020,8778,6.739999771,6.739999771,0,1.75,1.080000043,3.890000105,0,36,31,234,749,3261,11,1899,936,73
1/14/2020,5197,4.03000021,4.03000021,0,0,0,4.019999981,0,0,0,244,698,2769,7,1899,522,73
1/15/2020,8687,6.710000038,6.710000038,0,1.00999999,0.109999999,5.579999924,0,13,5,285,730,3181,11,1899,823,73
1/16/2020,14089,10.92000008,10.92000008,0,1.960000038,1.049999952,7.900000095,0,45,26,363,656,3865,22,1899,1410,74
1/17/2020,6252,4.849999905,4.849999905,0,0.219999999,0.360000014,4.260000229,0,3,7,201,681,2792,11,1899,566,74
1/18/2020,7341,5.710000038,5.710000038,0,1.49000001,0.25999999,3.950000048,0,18,9,206,854,2901,9,1899,759,
1/19/2020,9214,7.159999847,7.159999847,0,1.809999943,1.169999957,4.150000095,0,38,63,280,1059,3652,13,1899,1278,75
1/20/2020,7543,5.809999943,5.809999943,0,2.029999971,0.930000007,2.839999914,0,25,16,157,773,2788,14,1899,626,74
1/21/2020,9627,7.539999962,7.539999962,0,2.450000048,0.689999998,4.389999866,0,36,30,266,691,3348,23,1899,1017,74
1/22/2020,8755,6.929999828,6.929999828,0,1.879999995,0.910000026,4.119999886,0,49,44,228,564,3408,13,1899,1087,74
1/23/2020,4369,3.390000105,3.390000105,0,0,0,3.380000114,0,0,0,198,792,2598,4,1899,418,74
1/24/2020,9032,7.110000134,7.110000134,0,1.360000014,0.589999974,5.119999886,0,27,22,293,669,3259,13,1899,945,73
1/25/2020,9166,7.210000038,7.210000038,0,2.019999981,0.970000029,4.199999809,0,27,24,262,522,3270,14,1899,980,74
1/26/2020,690,0.540000021,0.540000021,0,0,0,0.529999971,0,0,0,54,1115,2126,0,1899,105,76
1/27/2020,6681,4.739999771,4.739999771,0,0.49000001,0.189999998,4.050000191,0,6,5,210,778,2909,10,1899,646,75
1/28/2020,8705,6.690000057,6.690000057,0,0.670000017,0.200000003,5.800000191,0,32,11,288,706,3379,15,1899,1020,72
1/29/2020,5305,4.119999886,4.119999886,0,0,0,4.110000134,0,0,0,187,839,2651,7,1899,471,72
1/30/2020,9329,7.320000172,7.320000172,0,1.799999952,0.469999999,5.039999962,0,31,21,258,1130,3319,16,1899,963,72
1/31/2020,7112,5.570000172,5.570000172,0,0.980000019,0.529999971,4.050000191,0,22,39,204,682,3152,16,1899,853,72
2/1/2020,8109,6.300000191,6.300000191,0,1.320000052,1.179999948,3.789999962,0,17,26,237,665,3044,21,1899,763,73
2/2/2020,8697,6.760000229,6.760000229,0,2.190000057,0.860000014,3.690000057,0,43,47,221,619,3473,19,1899,1185,71
2/3/2020,7837,6.239999771,6.239999771,0,1.590000033,0.649999976,3.99000001,0,41,26,245,1128,3398,8,1899,1066,71
2/4/2020,7573,5.880000114,5.880000114,0,0.870000005,0.300000012,4.699999809,0,11,6,213,682,2942,16,1899,662,71
2/5/2020,12397,9.720000267,9.720000267,0,2.410000086,1.75999999,5.510000229,0,52,66,275,649,4007,19,1899,1505,71
2/6/2020,8542,6.710000038,6.710000038,0,2.99000001,0.800000012,2.910000086,0,39,28,187,668,3132,16,1899,880,72
2/7/2020,8518,6.610000134,6.610000134,0,0.400000006,0.310000002,5.880000114,0,5,6,278,553,3099,20,1899,793,72
2/8/2020,10984,8.680000305,8.680000305,0,2.25,0.74000001,5.670000076,0,40,34,386,543,3875,18,1899,1397,71
