SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,TotalTimeAwake,TotalMinutesLight,TotalMinutesDeep,TotalMinutesREM
10/31/2019 12:00:00 AM,0,0,0,0,0,0,0
11/1/2019 12:00:00 AM,2,458,496,31,237,56,55
11/2/2019 12:00:00 AM,2,433,493,34,218,47,33
11/3/2019 12:00:00 AM,2,295,355,58,170,58,7
11/4/2019 12:00:00 AM,1,264,292,28,140,56,68
11/5/2019 12:00:00 AM,1,401,447,46,240,84,77
11/6/2019 12:00:00 AM,1,516,593,77,364,76,76
11/7/2019 12:00:00 AM,0,0,0,0,0,0,0
11/8/2019 12:00:00 AM,1,375,444,69,285,48,42
11/9/2019 12:00:00 AM,1,486,576,90,360,69,57
11/10/2019 12:00:00 AM,1,470,533,63,347,64,59
11/11/2019 12:00:00 AM,1,252,288,36,152,51,49
11/12/2019 12:00:00 AM,1,578,654,76,368,81,129
11/13/2019 12:00:00 AM,1,314,365,51,206,64,44
11/14/2019 12:00:00 AM,1,415,488,73,278,78,59
11/15/2019 12:00:00 AM,2,383,437,45,231,61,25
11/16/2019 12:00:00 AM,1,400,446,46,250,92,58
11/17/2019 12:00:00 AM,2,562,633,61,295,95,75
11/18/2019 12:00:00 AM,1,376,447,71,231,69,76
11/19/2019 12:00:00 AM,1,287,361,74,193,74,20
11/20/2019 12:00:00 AM,1,348,398,50,241,67,40
11/21/2019 12:00:00 AM,1,421,477,56,268,67,86
11/22/2019 12:00:00 AM,1,469,524,55,234,115,120
11/23/2019 12:00:00 AM,1,537,624,87,363,77,97
11/24/2019 12:00:00 AM,1,277,321,44,186,30,61
11/25/2019 12:00:00 AM,1,393,462,69,245,78,70
11/26/2019 12:00:00 AM,1,348,401,53,171,91,86
11/27/2019 12:00:00 AM,0,0,0,0,0,0,0
11/28/2019 12:00:00 AM,1,510,573,63,348,69,93
11/29/2019 12:00:00 AM,1,572,616,44,344,120,108
11/30/2019 12:00:00 AM,1,557,623,66,430,35,92
12/1/2019 12:00:00 AM,2,203,223,0,0,0,0
12/2/2019 12:00:00 AM,1,470,530,60,240,110,120
12/3/2019 12:00:00 AM,1,387,453,66,262,55,70
12/4/2019 12:00:00 AM,1,331,379,48,166,82,83
12/5/2019 12:00:00 AM,1,416,464,48,285,48,83
12/6/2019 12:00:00 AM,1,376,443,67,230,71,75
12/7/2019 12:00:00 AM,1,417,458,41,299,59,59
12/8/2019 12:00:00 AM,2,457,487,24,103,111,95
12/9/2019 12:00:00 AM,1,474,533,59,253,91,130
12/10/2019 12:00:00 AM,1,382,444,62,229,90,63
12/11/2019 12:00:00 AM,1,357,421,64,234,60,63
12/12/2019 12:00:00 AM,1,409,476,67,253,85,71
12/13/2019 12:00:00 AM,1,431,494,63,294,92,45
12/14/2019 12:00:00 AM,2,479,572,78,294,42,38
12/15/2019 12:00:00 AM,1,490,604,114,324,87,79
12/16/2019 12:00:00 AM,1,438,529,91,325,33,80
12/17/2019 12:00:00 AM,1,171,201,30,109,25,37
12/18/2019 12:00:00 AM,1,473,556,83,345,59,69
12/19/2019 12:00:00 AM,1,493,566,73,304,100,89
12/20/2019 12:00:00 AM,1,189,217,28,111,38,40
12/21/2019 12:00:00 AM,1,77,86,0,0,0,0
12/22/2019 12:00:00 AM,2,566,664,83,327,81,59
12/23/2019 12:00:00 AM,2,586,637,46,332,75,102
12/24/2019 12:00:00 AM,2,488,554,66,311,37,57
12/25/2019 12:00:00 AM,1,391,440,49,232,69,90
12/26/2019 12:00:00 AM,1,349,406,57,200,82,67
12/27/2019 12:00:00 AM,1,356,380,24,192,78,86
12/28/2019 12:00:00 AM,1,233,248,15,142,54,37
12/29/2019 12:00:00 AM,1,506,567,61,289,105,112
12/30/2019 12:00:00 AM,1,265,295,30,168,54,43
12/31/2019 12:00:00 AM,0,0,0,0,0,0,0
1/1/2020 12:00:00 AM,2,380,453,73,296,67,17
1/2/2020 12:00:00 AM,1,196,225,29,140,22,34
1/3/2020 12:00:00 AM,1,370,406,36,244,67,59
1/4/2020 12:00:00 AM,1,237,268,31,161,71,5
1/5/2020 12:00:00 AM,2,271,286,0,0,0,0
1/6/2020 12:00:00 AM,1,376,422,46,234,86,56
1/7/2020 12:00:00 AM,1,194,215,21,118,36,40
1/8/2020 12:00:00 AM,2,606,734,115,297,127,116
1/9/2020 12:00:00 AM,1,435,537,102,271,70,94
1/10/2020 12:00:00 AM,1,370,431,61,216,64,90
1/11/2020 12:00:00 AM,1,405,468,63,271,64,70
1/12/2020 12:00:00 AM,1,593,671,78,314,96,183
1/13/2020 12:00:00 AM,1,536,611,75,339,94,103
1/14/2020 12:00:00 AM,1,410,455,45,275,49,86
1/15/2020 12:00:00 AM,1,426,505,79,285,49,92
1/16/2020 12:00:00 AM,1,482,564,82,302,81,99
1/17/2020 12:00:00 AM,1,552,645,93,363,53,136
1/18/2020 12:00:00 AM,4,531,599,43,217,51,18
1/19/2020 12:00:00 AM,1,367,425,58,238,58,71
1/20/2020 12:00:00 AM,1,634,757,123,451,64,119
1/21/2020 12:00:00 AM,1,387,440,53,237,73,77
1/22/2020 12:00:00 AM,1,278,343,65,181,52,45
1/23/2020 12:00:00 AM,1,346,371,25,157,78,111
1/24/2020 12:00:00 AM,1,380,425,45,216,76,88
1/25/2020 12:00:00 AM,1,354,392,38,201,59,94
1/26/2020 12:00:00 AM,1,343,386,43,190,76,77
1/27/2020 12:00:00 AM,1,349,393,44,232,80,37
