ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Floors,CaloriesBMR,MarginalCalories,RestingHeartRate
3/9/2020,0,0,0,0,0,0,0,0,0,0,0,1440,1436,0,1436,0,
3/10/2020,0,0,0,0,0,0,0,0,0,0,0,1440,1436,0,1436,0,
3/11/2020,0,0,0,0,0,0,0,0,0,0,0,1440,1436,0,1436,0,
3/12/2020,0,0,0,0,0,0,0,0,0,0,0,1440,1436,0,1436,0,
3/13/2020,0,0,0,0,0,0,0,0,0,0,0,1440,1436,0,1436,0,
3/14/2020,0,0,0,0,0,0,0,0,0,0,0,1440,1436,0,1436,0,
3/15/2020,0,0,0,0,0,0,0,0,0,0,0,1440,1436,0,1436,0,
3/16/2020,0,0,0,0,0,0,0,0,0,0,0,1440,1436,0,1436,0,
3/17/2020,5203,3.71000003814697,3.71000003814697,0,1.39999997615814,0.439999997615814,1.86000001430511,0,20,19,142,1259,2013,11,1436,374,62
3/18/2020,2788,1.99000000953674,1.99000000953674,0,0.009999999776483,0.059999998658895,1.91999995708466,0,2,16,137,1285,1937,5,1436,295,61
3/19/2020,5278,3.75999999046326,3.75999999046326,0,0.509999990463257,0.639999985694885,2.60999989509583,0,8,17,161,673,2040,11,1436,353,60
3/20/2020,4868,3.48000001907349,3.48000001907349,0,0.319999992847443,0.209999993443489,2.9300000667572,0,8,25,218,616,2392,18,1436,584,57
3/21/2020,12314,8.78999996185303,8.78999996185303,0,2.19000005722046,1.86000001430511,4.71999979019165,0,32,53,253,509,2674,37,1436,847,57
3/22/2020,3738,2.67000007629395,2.67000007629395,0,0.189999997615814,0.409999996423721,2.04999995231628,0,3,32,223,614,2302,2,1436,532,58
3/23/2020,4123,2.94000005722046,2.94000005722046,0,0.180000007152557,0.209999993443489,2.54999995231628,0,3,7,134,749,1871,13,1436,268,58
3/24/2020,6262,4.46999979019165,4.46999979019165,0,0.019999999552965,0.259999990463257,4.17000007629395,0,1,15,306,547,2349,3,1436,552,59
3/25/2020,5931,4.23000001907349,4.23000001907349,0,0,0.5799999833107,3.59999990463257,0,0,17,209,942,2445,4,1436,475,59
3/26/2020,16243,9.43000030517578,9.43000030517578,0,4.6399998664856,1.52999997138977,3.24000000953674,0,71,77,271,483,3080,48,1436,1189,58
3/27/2020,8601,2.85999989509583,2.85999989509583,0,0.300000011920929,0.230000004172325,2.30999994277954,0,17,10,275,640,2356,13,1436,576,
3/28/2020,0,0,0,0,0,0,0,0,0,0,0,1440,1436,0,1436,0,
3/29/2020,8601,2.85999989509583,2.85999989509583,0,0,0,0,0,0,0,0,1440,2182,13,1436,0,
3/30/2020,0,0,0,0,0,0,0,0,0,0,0,1440,1436,0,1436,0,
3/31/2020,31,0.019999999552965,0.019999999552965,0,0,0,0.019999999552965,0,0,0,1,1439,1437,0,1436,1,
4/1/2020,0,0,0,0,0,0,0,0,0,0,0,1440,1436,0,1436,0,
4/2/2020,3177,2.26999998092651,2.26999998092651,0,0,0,2.25999999046326,0,0,0,155,1285,1915,4,1436,283,
4/3/2020,7213,5.07999992370605,5.07999992370605,0,0.899999976158142,0.100000001490116,4.07000017166138,0,36,34,266,658,2672,11,1436,833,61
4/4/2020,7524,5.36999988555908,5.36999988555908,0,0.270000010728836,0.230000004172325,4.8600001335144,0,17,29,239,590,2441,14,1436,669,61
4/5/2020,4476,3.19000005722046,3.19000005722046,0,0.239999994635582,0.300000011920929,2.64000010490417,0,4,8,204,760,2125,12,1436,378,60
4/6/2020,1897,1.35000002384186,1.35000002384186,0,0,0,1.35000002384186,0,0,0,97,690,1744,9,1436,131,61
4/7/2020,4975,3.54999995231628,3.54999995231628,0,0.949999988079071,0.140000000596046,2.45000004768372,0,14,7,195,663,2227,7,1436,446,61
4/8/2020,4309,3.0699999332428,3.0699999332428,0,0.589999973773956,0.28999999165535,2.19000005722046,0,14,19,199,820,2335,13,1436,530,63
4/9/2020,431,0.310000002384186,0.310000002384186,0,0,0,0.310000002384186,0,0,0,20,850,1173,3,1119,27,61
