SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,TotalTimeAwake,TotalMinutesLight,TotalMinutesDeep,TotalMinutesREM
2/4/2019 12:00:00 AM,0,0,0,0,0,0,0
2/5/2019 12:00:00 AM,1,298,357,59,192,44,62
2/6/2019 12:00:00 AM,2,288,308,0,0,0,0
2/7/2019 12:00:00 AM,2,233,260,0,0,0,0
2/8/2019 12:00:00 AM,2,277,313,0,0,0,0
2/9/2019 12:00:00 AM,1,173,214,41,128,27,18
2/10/2019 12:00:00 AM,1,262,324,62,166,45,51
2/11/2019 12:00:00 AM,2,339,385,41,116,35,55
2/12/2019 12:00:00 AM,1,114,126,0,0,0,0
2/13/2019 12:00:00 AM,2,205,226,0,0,0,0
2/14/2019 12:00:00 AM,2,343,390,45,129,60,70
2/15/2019 12:00:00 AM,2,231,249,0,0,0,0
2/16/2019 12:00:00 AM,2,235,265,28,106,18,35
2/17/2019 12:00:00 AM,1,297,345,48,178,72,47
2/18/2019 12:00:00 AM,2,307,357,46,136,42,35
2/19/2019 12:00:00 AM,1,80,89,0,0,0,0
2/20/2019 12:00:00 AM,0,0,0,0,0,0,0
2/21/2019 12:00:00 AM,0,0,0,0,0,0,0
2/22/2019 12:00:00 AM,0,0,0,0,0,0,0
2/23/2019 12:00:00 AM,0,0,0,0,0,0,0
2/24/2019 12:00:00 AM,0,0,0,0,0,0,0
2/25/2019 12:00:00 AM,0,0,0,0,0,0,0
2/26/2019 12:00:00 AM,0,0,0,0,0,0,0
2/27/2019 12:00:00 AM,0,0,0,0,0,0,0
2/28/2019 12:00:00 AM,0,0,0,0,0,0,0
3/1/2019 12:00:00 AM,3,487,523,19,132,37,47
3/2/2019 12:00:00 AM,1,214,243,29,107,45,62
3/3/2019 12:00:00 AM,1,306,335,29,134,47,125
3/4/2019 12:00:00 AM,2,314,333,10,81,43,50
3/5/2019 12:00:00 AM,2,219,225,0,0,0,0
3/6/2019 12:00:00 AM,2,446,477,18,121,72,61
3/7/2019 12:00:00 AM,2,207,222,0,0,0,0
3/8/2019 12:00:00 AM,0,0,0,0,0,0,0
3/9/2019 12:00:00 AM,0,0,0,0,0,0,0
3/10/2019 12:00:00 AM,1,194,286,32,91,53,50
3/11/2019 12:00:00 AM,2,321,350,19,88,45,57
