ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Floors,CaloriesBMR,MarginalCalories,RestingHeartRate
12/10/2019,3064,1.86000001430511,1.86000001430511,0,0.239999994635582,0.200000002980232,1.4099999666214,0,4,8,98,1330,1480,7,1196,184,
12/11/2019,6932,4.21999979019165,4.21999979019165,0,0.430000007152557,0.180000007152557,3.59999990463257,0,8,3,241,701,1749,31,1196,319,69
12/12/2019,7652,4.65999984741211,4.65999984741211,0,1.21000003814697,0.25,3.19000005722046,0,20,8,224,674,1780,25,1196,352,67
12/13/2019,7315,4.44999980926514,4.44999980926514,0,0.270000010728836,0.170000001788139,4,0,5,5,255,784,1769,19,1196,332,66
12/14/2019,13395,8.10000038146973,8.10000038146973,0,0.270000010728836,1.62000000476837,6.19999980926514,0,5,38,349,467,2044,15,1196,515,66
12/15/2019,11186,6.80999994277954,6.80999994277954,0,2.09999990463257,0.629999995231628,4.05999994277954,0,37,25,291,521,2122,20,1196,616,66
12/16/2019,6406,3.83999991416931,3.83999991416931,0,0,0,3.82999992370605,0,0,0,254,770,1733,13,1196,295,66
12/17/2019,7685,4.67999982833862,4.67999982833862,0,0.239999994635582,0.319999992847443,4.1100001335144,0,5,9,293,800,1851,20,1196,372,68
12/18/2019,6126,3.73000001907349,3.73000001907349,0,0,0,3.71000003814697,0,0,0,266,786,1719,17,1196,292,68
12/19/2019,7621,4.6399998664856,4.6399998664856,0,0.150000005960464,0.189999997615814,4.26999998092651,0,3,6,318,691,1875,25,1196,382,68
12/20/2019,8285,4.96999979019165,4.96999979019165,0,0,0,4.96000003814697,0,0,0,318,546,1896,14,1196,412,68
12/21/2019,5355,3.25999999046326,3.25999999046326,0,0.379999995231628,0.140000000596046,2.73000001907349,0,13,5,205,360,1673,7,1196,288,68
12/22/2019,11865,7.32000017166138,7.32000017166138,0.168029993772507,2.3199999332428,0.140000000596046,4.67000007629395,0,39,6,318,704,2138,32,1196,613,68
12/23/2019,9047,5.46999979019165,5.46999979019165,0,1.05999994277954,0.5,3.90000009536743,0,40,18,326,481,2178,33,1196,642,68
12/24/2019,6958,4.23000001907349,4.23000001907349,0,0.090000003576279,0.649999976158142,3.49000000953674,0,2,22,245,545,1775,9,1196,337,69
12/25/2019,14761,8.5600004196167,8.5600004196167,0,1.20000004768372,0.689999997615814,6.65000009536743,0,22,19,372,666,2219,132,1196,690,68
12/26/2019,9981,6.03000020980835,6.03000020980835,0,0.189999997615814,0.140000000596046,5.67999982833862,0,3,6,301,637,1887,25,1196,424,67
12/27/2019,9342,5.71999979019165,5.71999979019165,0,0.170000001788139,0.129999995231628,5.40000009536743,0,3,7,284,618,1847,20,1196,389,66
12/28/2019,10797,6.40999984741211,6.40999984741211,0,0.610000014305115,0.649999976158142,5.13000011444092,0,14,18,274,929,1952,24,1196,477,64
12/29/2019,16745,9.80000019073486,9.80000019073486,0,0.270000010728836,0.860000014305115,8.63000011444092,0,6,34,470,468,2455,88,1196,845,66
12/30/2019,6091,3.64000010490417,3.64000010490417,0,0.180000007152557,0.170000001788139,3.27999997138977,0,4,9,241,1063,1729,13,1196,306,68
12/31/2019,7943,4.82000017166138,4.82000017166138,0,0,0,4.80999994277954,0,0,0,320,651,1826,13,1196,352,68
1/1/2020,8414,5.11999988555908,5.11999988555908,0,0.03999999910593,0.340000003576279,4.65000009536743,0,1,14,306,756,1855,6,1196,383,68
1/2/2020,5546,3.30999994277954,3.30999994277954,0,0.209999993443489,0.219999998807907,2.86999988555908,0,4,7,206,911,1679,20,1196,274,66
1/3/2020,7145,4.34999990463257,4.34999990463257,0,0.280000001192093,0.150000005960464,3.90000009536743,0,6,7,255,855,1799,28,1196,344,65
1/4/2020,8879,5.42000007629395,5.42000007629395,0,0,0.360000014305115,5.03999996185303,0,0,8,304,566,1881,13,1196,419,65
1/5/2020,9981,6.03999996185303,6.03999996185303,0,1.47000002861023,0.6700000166893,3.89000010490417,0,42,28,267,606,2140,34,1196,642,65
1/6/2020,6130,3.73000001907349,3.73000001907349,0,0,0,3.72000002861023,0,0,0,231,865,1695,20,1196,278,66
1/7/2020,6681,4.07000017166138,4.07000017166138,0,0.330000013113022,0.079999998211861,3.64000010490417,0,6,5,239,822,1811,20,1196,348,66
1/8/2020,7194,4.38000011444092,4.38000011444092,0,0.109999999403954,0.28999999165535,3.96000003814697,0,2,9,271,780,1779,17,1196,328,66
1/9/2020,4039,2.46000003814697,2.46000003814697,0,0,0,2.45000004768372,0,0,0,181,738,1558,12,1196,194,65
1/10/2020,7575,4.44000005722046,4.44000005722046,0,0.419999986886978,0.259999990463257,3.75,0,9,11,254,790,1824,15,1196,359,64
