SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,TotalTimeAwake,TotalMinutesLight,TotalMinutesDeep,TotalMinutesREM
12/10/2019 12:00:00 AM,0,0,0,0,0,0,0
12/11/2019 12:00:00 AM,1,432,522,90,301,51,80
12/12/2019 12:00:00 AM,1,371,461,90,219,67,85
12/13/2019 12:00:00 AM,1,410,502,92,265,66,79
12/14/2019 12:00:00 AM,1,540,642,102,373,79,88
12/15/2019 12:00:00 AM,2,513,641,128,310,99,104
12/16/2019 12:00:00 AM,1,392,490,98,215,82,95
12/17/2019 12:00:00 AM,2,308,372,47,140,43,53
12/18/2019 12:00:00 AM,1,58,67,0,0,0,0
12/19/2019 12:00:00 AM,1,73,95,0,0,0,0
12/20/2019 12:00:00 AM,1,426,535,109,259,64,103
12/21/2019 12:00:00 AM,1,441,528,87,230,98,113
12/22/2019 12:00:00 AM,1,481,583,102,314,68,99
12/23/2019 12:00:00 AM,1,566,676,110,352,87,127
12/24/2019 12:00:00 AM,1,594,692,98,392,98,104
12/25/2019 12:00:00 AM,1,412,494,82,228,69,115
12/26/2019 12:00:00 AM,2,684,820,117,312,114,102
12/27/2019 12:00:00 AM,1,344,413,69,210,55,79
12/28/2019 12:00:00 AM,1,148,187,39,105,10,33
12/29/2019 12:00:00 AM,1,465,585,120,346,29,90
12/30/2019 12:00:00 AM,1,388,519,131,325,32,31
12/31/2019 12:00:00 AM,1,446,505,59,260,60,126
1/1/2020 12:00:00 AM,1,134,144,0,0,0,0
1/2/2020 12:00:00 AM,2,520,605,79,263,105,93
1/3/2020 12:00:00 AM,1,305,360,55,176,47,82
1/4/2020 12:00:00 AM,1,542,650,108,343,66,133
1/5/2020 12:00:00 AM,2,391,462,59,131,89,85
1/6/2020 12:00:00 AM,2,454,583,107,212,45,52
1/7/2020 12:00:00 AM,2,514,631,80,246,60,44
1/8/2020 12:00:00 AM,0,0,0,0,0,0,0
1/9/2020 12:00:00 AM,1,555,618,0,0,0,0
1/10/2020 12:00:00 AM,1,459,559,100,314,60,85
1/11/2020 12:00:00 AM,1,456,532,76,251,86,119
1/12/2020 12:00:00 AM,2,525,595,43,104,39,64
1/13/2020 12:00:00 AM,1,372,458,86,287,54,31
1/14/2020 12:00:00 AM,1,527,595,68,287,95,145
1/15/2020 12:00:00 AM,1,457,530,73,223,117,117
1/16/2020 12:00:00 AM,1,442,537,95,241,94,107
1/17/2020 12:00:00 AM,1,505,615,110,293,78,134
1/18/2020 12:00:00 AM,0,0,0,0,0,0,0
1/19/2020 12:00:00 AM,1,637,765,128,375,97,165
1/20/2020 12:00:00 AM,1,291,375,84,176,60,55
1/21/2020 12:00:00 AM,1,437,552,115,309,87,41
1/22/2020 12:00:00 AM,1,414,544,130,280,49,85
1/23/2020 12:00:00 AM,1,272,321,49,161,42,69
1/24/2020 12:00:00 AM,1,326,397,71,200,58,68
1/25/2020 12:00:00 AM,1,512,594,82,290,61,161
1/26/2020 12:00:00 AM,1,398,487,89,267,43,88
1/27/2020 12:00:00 AM,2,310,341,26,74,19,68
1/28/2020 12:00:00 AM,2,460,531,61,168,73,110
1/29/2020 12:00:00 AM,2,300,330,27,104,12,42
1/30/2020 12:00:00 AM,2,335,374,0,0,0,0
1/31/2020 12:00:00 AM,1,427,491,64,232,77,118
2/1/2020 12:00:00 AM,1,298,354,56,135,69,94
2/2/2020 12:00:00 AM,2,416,487,71,275,55,86
2/3/2020 12:00:00 AM,1,467,533,66,304,52,111
2/4/2020 12:00:00 AM,1,409,459,50,212,82,115
2/5/2020 12:00:00 AM,1,421,476,55,261,67,93
2/6/2020 12:00:00 AM,2,554,653,90,286,101,82
2/7/2020 12:00:00 AM,1,296,366,70,196,29,71
2/8/2020 12:00:00 AM,1,344,402,58,188,59,97
2/9/2020 12:00:00 AM,1,397,497,100,299,11,87
2/10/2020 12:00:00 AM,1,405,480,75,278,43,84
2/11/2020 12:00:00 AM,1,332,394,62,185,70,77
2/12/2020 12:00:00 AM,1,437,500,63,245,78,114
2/13/2020 12:00:00 AM,1,403,487,84,237,62,104
2/14/2020 12:00:00 AM,1,387,456,69,260,56,71
2/15/2020 12:00:00 AM,1,393,476,83,252,60,81
2/16/2020 12:00:00 AM,1,404,482,78,250,73,81
2/17/2020 12:00:00 AM,2,407,484,72,214,38,83
2/18/2020 12:00:00 AM,1,469,546,77,281,71,117
2/19/2020 12:00:00 AM,1,471,559,88,292,62,117
2/20/2020 12:00:00 AM,1,250,301,51,152,36,62
2/21/2020 12:00:00 AM,1,403,482,79,205,103,95
2/22/2020 12:00:00 AM,1,480,587,107,300,53,127
2/23/2020 12:00:00 AM,2,462,570,98,260,60,60
2/24/2020 12:00:00 AM,2,253,277,0,0,0,0
2/25/2020 12:00:00 AM,1,364,428,64,239,39,86
2/26/2020 12:00:00 AM,1,262,309,47,152,53,57
2/27/2020 12:00:00 AM,1,316,362,46,227,21,68
2/28/2020 12:00:00 AM,1,418,497,79,258,44,116
2/29/2020 12:00:00 AM,1,536,650,114,310,88,138
3/1/2020 12:00:00 AM,2,311,356,43,148,8,60
