ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Floors,CaloriesBMR,MarginalCalories,RestingHeartRate
2/4/2020,10752,7.76000022888184,7.76000022888184,0,1.33000004291534,2,4.40999984741211,0,17,30,246,554,2237,18,1387,583,65
2/5/2020,1975,1.42999994754791,1.42999994754791,0,0,0,1.41999995708466,0,0,0,109,611,1614,2,1387,133,65
2/6/2020,10782,7.78999996185303,7.78999996185303,0,0.209999993443489,0.75,6.80000019073486,0,3,11,397,569,2423,17,1387,653,64
2/7/2020,6795,4.92000007629395,4.92000007629395,0,0,0,4.90000009536743,0,0,0,398,472,2344,20,1387,594,63
2/8/2020,3683,2.63000011444092,2.63000011444092,0,0,0,2.61999988555908,0,0,0,194,762,1852,4,1387,272,64
2/9/2020,4216,2.53999996185303,2.53999996185303,0,0,0,2.52999997138977,0,0,0,180,669,1805,4,1387,258,64
2/10/2020,5435,3.82999992370605,3.82999992370605,0,0,0,3.8199999332428,0,0,0,238,430,1934,6,1387,339,65
2/11/2020,7406,5.3600001335144,5.3600001335144,0,0,0,5.34999990463257,0,0,0,277,418,2135,16,1387,470,64
2/12/2020,2122,1.53999996185303,1.53999996185303,0,0,0,1.52999997138977,0,0,0,123,520,1643,3,1387,144,64
2/13/2020,10769,7.78999996185303,7.78999996185303,0,1.00999999046326,0.910000026226044,5.8600001335144,0,13,15,402,511,2460,15,1387,691,66
2/14/2020,7612,5.51000022888184,5.51000022888184,0,0,0.509999990463257,4.98999977111816,0,0,8,320,638,2154,11,1387,470,67
2/15/2020,13791,9.96000003814697,9.96000003814697,0,0.899999976158142,3.10999989509583,5.94000005722046,0,12,45,291,606,2332,23,1387,629,67
2/16/2020,7967,5.76999998092651,5.76999998092651,0,1.1599999666214,2.35999989509583,2.23000001907349,0,16,36,157,703,1950,44,1387,380,64
2/17/2020,8876,6.48000001907349,6.48000001907349,0,0.379999995231628,1.12999999523163,4.96000003814697,0,4,16,300,614,2192,11,1387,494,64
2/18/2020,6951,5.03000020980835,5.03000020980835,0,0.310000002384186,0.449999988079071,4.25,0,4,6,265,520,2050,19,1387,406,64
2/19/2020,4125,2.99000000953674,2.99000000953674,0,0,0,2.98000001907349,0,0,0,180,790,1769,7,1387,224,64
2/20/2020,4831,3.48000001907349,3.48000001907349,0,0,0,3.46000003814697,0,0,0,320,592,2087,0,1387,386,62
2/21/2020,15665,11.3400001525879,11.3400001525879,0,2.32999992370605,4.03000020980835,4.94999980926514,0,31,59,376,558,2658,72,1382,848,64
2/22/2020,9872,7.1100001335144,7.1100001335144,0,0.239999994635582,1.22000002861023,5.63000011444092,0,4,18,250,607,2085,19,1382,450,65
2/23/2020,4203,2.71000003814697,2.71000003814697,0,0,0,2.70000004768372,0,0,0,144,669,1751,12,1382,229,63
2/24/2020,6448,4.61999988555908,4.61999988555908,0,0,0,4.6100001335144,0,0,0,317,605,2143,12,1382,469,64
2/25/2020,9523,6.8899998664856,6.8899998664856,0,0.769999980926514,1.13999998569489,4.96999979019165,0,10,16,286,618,2239,29,1382,544,64
2/26/2020,9222,6.53999996185303,6.53999996185303,0,0.46000000834465,1.0900000333786,4.96999979019165,0,6,18,318,593,2230,13,1382,551,65
2/27/2020,6666,4.80999994277954,4.80999994277954,0,0,0,4.80000019073486,0,0,0,237,648,1960,9,1382,364,66
2/28/2020,10893,7.90999984741211,7.90999984741211,0,0.230000004172325,0.740000009536743,6.92000007629395,0,3,19,428,480,2557,16,1382,776,66
2/29/2020,12597,9.94999980926514,9.94999980926514,0,2.59999990463257,2.33999991416931,4.6100001335144,0,21,41,272,784,2385,20,1382,685,68
3/1/2020,3275,2.36999988555908,2.36999988555908,0,0,0,2.35999989509583,0,0,0,160,559,1711,0,1382,203,70
3/2/2020,9735,7.03000020980835,7.03000020980835,0,0,0,7.01000022888184,0,0,0,390,575,2283,18,1382,573,68
3/3/2020,9982,7.21000003814697,7.21000003814697,0,0,0,7.19999980926514,0,0,0,314,647,2132,11,1382,484,66
3/4/2020,8673,6.28000020980835,6.28000020980835,0,0.870000004768372,0.860000014305115,4.53999996185303,0,11,11,232,682,2041,22,1382,438,65
3/5/2020,6113,4.42999982833862,4.42999982833862,0,0,0,4.40999984741211,0,0,0,250,673,1983,7,1382,369,66
3/6/2020,3368,2.44000005722046,2.44000005722046,0,0,0,2.4300000667572,0,0,0,161,661,1755,9,1382,229,65
3/7/2020,1731,1.14999997615814,1.14999997615814,0,0,0,1.13999998569489,0,0,0,107,909,1596,1,1382,121,65
3/8/2020,3631,2.63000011444092,2.63000011444092,0,0,0,2.61999988555908,0,0,0,149,1252,1729,5,1382,208,64
3/9/2020,12924,9.46000003814697,9.46000003814697,0,2.26999998092651,1.92999994754791,5.23999977111816,0,27,33,347,575,2534,24,1382,768,62
3/10/2020,8136,5.8899998664856,5.8899998664856,0,0,0,5.86999988555908,0,0,0,349,599,2249,11,1382,543,65
3/11/2020,4052,2.9300000667572,2.9300000667572,0,0.079999998211861,0.5,2.33999991416931,0,6,13,192,740,1906,13,1382,332,64
3/12/2020,1050,0.759999990463257,0.759999990463257,0,0,0,0.759999990463257,0,0,0,66,807,1523,0,1382,73,65
3/13/2020,1400,1.00999999046326,1.00999999046326,0,0,0,1.00999999046326,0,0,0,92,851,1595,3,1382,128,64
3/14/2020,1117,0.810000002384186,0.810000002384186,0,0,0,0.800000011920929,0,0,0,82,710,1543,0,1382,91,64
3/15/2020,2153,1.55999994277954,1.55999994277954,0,0,0,1.54999995231628,0,0,0,129,747,1661,2,1382,167,64
3/16/2020,943,0.680000007152557,0.680000007152557,0,0,0,0.680000007152557,0,0,0,71,778,1520,1,1382,72,62
3/17/2020,874,0.629999995231628,0.629999995231628,0,0,0,0.629999995231628,0,0,0,62,775,1523,2,1382,71,61
3/18/2020,1510,1.0900000333786,1.0900000333786,0,0,0,1.0900000333786,0,0,0,120,723,1657,1,1382,161,62
